time,chan4_thumb,chan5_index,chan6_middle,chan7_ring,chan8_pinky,label
1.478017137428996e+18,31.75238577450159,-14.145537655874307,-6.227197598942325,9.799143445312783,20.009218715535976,1.0
1.478017137432042e+18,-6.732959896117692,-8.771813911319766,-25.55679832354671,-17.46460243144315,-15.647019374406351,1.0
1.478017137436058e+18,-26.599932924467602,19.708922359103322,4.425419658327781,-6.780375061535417,-14.287783350128793,1.0
1.478017137439069e+18,15.504773736723669,11.221599779714293,24.89298535711961,19.67731224646441,17.22752637806538,1.0
1.478017137442268e+18,50.73427494189613,-23.818240608208704,-1.7069475673479908,18.365491422962116,34.297002065664124,1.0
1.478017137446049e+18,-7.396772791828431,-28.21205011854904,-32.63746970616303,-21.273624317048743,-16.832399627150625,1.0
1.4780171374501292e+18,-50.84491042452102,16.168586703148197,-4.109318178396737,-22.190318389634996,-35.956534425162644,1.0
1.47801713745315e+18,-5.026012258058485,25.762264250149368,30.45636998963741,13.418504492459146,8.297661790422248,1.0
1.478017137457052e+18,36.55712706732059,-11.189989631724275,6.369443229552085,19.882778158919294,30.219293985759165,1.0
1.47801713746119e+18,8.96147472856409,-20.46756576950562,-27.10569515093175,-10.320710759913284,-4.156733428674096,1.0
1.478017137465303e+18,-37.77411751755505,14.129732687946124,-6.732959825403904,-20.688836727674754,-30.582810595751685,1.0
1.478017137469192e+18,-9.404016659040487,26.96344952031942,27.97497397324772,9.514652184088117,5.1366477689622,1.0
1.478017137474184e+18,35.90911921024411,-8.503127688734502,11.964438080765973,22.806716119931224,30.91471707189424,1.0
1.478017137478508e+18,16.690153968256894,-22.269343710122737,-23.47052905100143,-5.310503547567765,1.9282185467268895,1.0
1.478017137481178e+18,-37.39479574164397,8.171221170169202,-15.7418498113112,-23.84985074206252,-32.6848849140125,1.0
1.478017137485246e+18,-22.55383504205347,28.575566714398285,22.36417415409793,4.425419622972173,-4.235758777442592,1.0
1.478017137489218e+18,33.58577393381737,0.18966088795811192,19.86697309906627,23.107012448081193,33.39611306707288,1.0
1.478017137493186e+18,19.693117320458775,-25.461967950285302,-21.447480074443902,-0.5215673146017883,8.060585737045125,1.0
1.478017137497252e+18,-25.30391721031721,0.28449126122723756,-19.99341369103663,-21.858411913493082,-27.785313191356433,1.0
1.478017137502121e+18,-25.572603362193828,27.326966186879883,16.832399669580443,-4.061903005908662,-12.090878609102539,1.0
1.478017137506123e+18,25.95192506739369,6.4484685641792385,22.47480963671253,22.332564013176977,25.93611999339804,1.0
1.478017137511059e+18,31.815606070486773,-21.66875103967824,-12.43859015923496,3.587750906224766,16.737569211456826,1.0
1.478017137513087e+18,-23.628579790966953,-5.500164407241262,-23.454724012364604,-22.996376958390456,-25.525188175558622,1.0
1.478017137517205e+18,-37.442210998984606,26.88442418569484,12.67566623383278,-4.852156514809171,-20.451760674296988,1.0
1.478017137521286e+18,21.71616629702402,13.734605944104288,29.350015092733912,22.617055281472638,26.362856885234393,1.0
1.478017137525186e+18,35.60882283966625,-22.490614746070865,-7.855119831660591,11.711556925113085,21.716166282881392,1.0
1.4780171375301908e+18,-14.603884695706467,-12.343759715264907,-29.033913683514083,-19.28218549554965,-23.154427655928092,1.0
1.47801713753415e+18,-43.40072244605288,23.59696964297436,1.7069475673428458,-13.955876873985593,-25.778069295861048,1.0
1.47801713753721e+18,15.441553440735918,22.885741419204056,31.98946184908655,21.368454739813533,22.41158936901711,1.0
1.478017137541192e+18,37.94797329615997,-19.7879476937279,-1.2169904502293125,15.978925850548265,24.54527382819824,1.0
1.478017137545207e+18,-5.737240481828792,-20.119854212298346,-30.314124359027648,-15.030621644110767,-15.662824448402647,1.0
