time,chan4_thumb,chan5_index,chan6_middle,chan7_ring,chan8_pinky,label
1.477684236652619e+18,-150.93841922418656,-235.84325562563706,24.877180318485355,13.513334908153587,-17.606848047910923,1.0
1.477684236660691e+18,144.82185710786462,237.99274519417008,-25.11425632236167,-16.69015396825432,10.162659998736713,1.0
1.4776842366676332e+18,-138.9581761047741,-235.8432556963457,17.922949457125604,17.4171872306666,-7.207111903875464,1.0
1.477684236676609e+18,132.06716554647696,224.46360524737452,-8.123806054240712,-14.034902243965782,11.095159187749077,1.0
1.477684236684606e+18,-111.07803249065289,-207.0306129073573,7.349357605193868,17.98616975311336,-6.06914692968802,1.0
1.477684236692681e+18,95.88936014900449,196.63087676332054,-10.779057778526678,-22.474809636717676,-0.04741518663456282,1.0
1.477684236699678e+18,-80.35297626428823,-179.26110478999846,5.294698480641177,28.828447756919143,10.383931034684842,1.0
1.4776842367087741e+18,65.65426109632003,158.55646301661136,-1.3908461581281633,-24.750739726512425,-12.6124459378476,1.0
1.47768423671681e+18,-44.12775565189786,-132.08297061340292,-1.3118208235035829,26.61573803382079,17.037865525464166,1.0
1.477684236723828e+18,20.467565748293282,105.02469064910444,-0.5847876317973748,-24.007901425458172,-20.989133034611744,1.0
1.4776842367328082e+18,-2.8449126122427923,-74.17319384491141,-4.251563809014215,28.55976160504767,23.913070981482974,1.0
1.477684236740722e+18,-16.48468809115376,41.203817690886574,8.266051614144398,-24.861375209129594,-24.118536908077914,1.0
1.477684236747853e+18,44.36483170527498,-10.889693331858924,-13.371089277541254,21.76358148365344,28.16463486120326,1.0
1.4776842367558351e+18,-59.09515701416479,-19.772142655087215,16.20019685114336,-21.036548291952375,-26.331246701887483,1.0
1.4776842367647852e+18,75.73789580285619,45.660847426497014,-25.446162840929542,15.157062179513824,29.602896205965987,1.0
1.477684236771913e+18,-91.51135574094957,-80.95356892765851,22.016462596885514,-16.72176411624691,-28.16463486120326,1.0
1.477684236779845e+18,108.88112774962728,110.99900720552333,-28.11721960385748,13.623970390773328,28.82844782763036,1.0
1.477684236787859e+18,-123.83272403789792,-138.76851532288347,28.11721960385748,-9.9413890334998,-27.769508117358853,1.0
1.477684236796844e+18,135.25978970885797,165.7003546952103,-31.388869107938557,6.069146858979376,27.010864777665198,1.0
1.477684236803862e+18,-136.55580545836398,-182.59597459006213,30.140268580422727,-0.5373723744567404,-22.095488002226457,1.0
1.477684236811894e+18,148.93117532162017,197.84786721355374,-27.232135742904685,2.386565572411919,27.15311040827753,1.0
1.477684236820905e+18,-157.65557400387814,-218.26801772571613,23.075402307159596,1.1537701542492775,-22.8857414899127,1.0
1.477684236827946e+18,152.55053636876656,225.5225448869361,-29.065523831509246,-4.109318249107954,19.693117320461347,1.0
1.477684236836011e+18,-151.2229104783396,-234.4524094675076,25.730654102154205,11.853802598148802,-18.06519508774308,1.0
1.477684236844049e+18,148.83634489885475,234.68948554209769,-23.61277475232498,-11.316430223694635,18.681592796824404,1.0
1.477684236852057e+18,-144.7112216111029,-235.00558695131625,18.997694276755446,12.596640899203056,-12.659861124482163,1.0
1.477684236860047e+18,128.51102478824416,229.17351609621832,-23.834045717567037,-15.789264997945763,8.155416202238445,1.0
1.477684236868087e+18,-124.82844345925459,-223.5943263543525,17.62265315726411,20.84688740399684,1.785972901972571,1.0
1.477684236876032e+18,114.72900367872214,207.6154004684486,-9.483042064378857,-22.30095385811018,-2.133684459182416,1.0
1.477684236883134e+18,-97.01152012697656,-190.32465382975107,2.844912612244079,20.720446882737694,2.781692316258899,1.0
1.477684236892044e+18,64.56371125927019,176.41619217775437,-31.57852999589667,-35.95653446758989,-17.24333145206425,1.0
1.477684236900073e+18,-57.54626014435701,-159.88408887875437,2.433980829757698,32.76391029813853,23.359893568384262,1.0
1.477684236908145e+18,42.49983343332094,106.51036725120909,31.641750291879276,-13.639775500126518,-2.481396016394833,1.0
1.477684236915122e+18,-23.62857976268234,-99.03456912475093,0.7586433396962257,20.183074508283525,13.070792977677188,1.0
1.477684236924126e+18,-9.783338378386837,67.37701372351975,-0.9483042276517651,-31.98946184908912,-30.361539616370855,1.0
1.4776842369322122e+18,22.5538349996288,-32.76391022742603,-22.52222482335224,19.266380428624352,20.30951502954267,1.0
1.477684236939185e+18,-36.99966904729458,11.348040300977294,18.681592796826976,-19.535066651209615,-22.775105936581742,1.0
1.477684236948215e+18,68.6098091982529,37.758312408203146,-25.60421351018642,19.4244311685873,30.029633097802982,1.0
1.47768423695618e+18,-78.59861348909591,-61.62396820305027,21.905827114268345,-15.915705589918694,-25.951925067396264,1.0
1.477684236964179e+18,43.14784131160976,21.494895261075893,-23.928876090831018,10.921303409144155,20.4359556215156,1.0
1.47768423697129e+18,-182.16923769822642,-194.26011630025798,26.789593812425714,-33.111621784637165,-53.610797702137944,1.0
1.477684236980282e+18,116.60980702467118,142.1349952002298,-29.808362203274715,-3.492920469317989,20.97332799597234,1.0
1.4776842369882e+18,-91.62199123063965,-115.09252027457202,24.45044342664836,-4.457029806320372,-20.8626925133526,1.0
1.477684236995316e+18,175.5943285420749,217.63581490728163,-37.505431294972354,9.814948512235512,31.76819088385221,1.0
1.4776842370043e+18,-133.01546975998545,-189.7398661979524,29.508065832699433,13.22884371764271,-14.271978247847239,1.0
1.477684237012365e+18,165.51069383553875,231.22817515006366,-29.634506353958574,-2.102074381901043,25.73065403144556,1.0
1.477684237019352e+18,-149.68981868959844,-226.91339104506426,29.729336797936345,10.557786813292337,-14.761935435669416,1.0
1.477684237027273e+18,134.94368830671235,217.08263749418677,-27.990779153309553,-11.98024311941309,12.375369863257498,1.0
1.477684237036296e+18,-167.280861677657,-259.66149630456084,25.177476689060637,12.312149637980962,-16.121171445807562,1.0
1.4776842370433308e+18,129.4751340545366,229.36317698417514,-22.86993645127073,-23.43891897372263,1.754362753979981,1.0
1.4776842370513539e+18,-128.8429312573157,-225.90186659213853,17.812313974508434,16.78498448294588,-7.697069091695069,1.0
1.4776842370594038e+18,118.04806839771854,217.39873890340274,-13.65558053876592,-19.25057538998495,4.91537677543617,1.0
1.4776842370684408e+18,-110.25616884790178,-209.3697632931385,10.194270217440518,21.558115557063644,-1.0273295622763454,1.0
1.477684237075399e+18,83.68784605021122,177.34869129605423,-10.984523705129336,-26.15739092328256,-8.945669689922116,1.0
1.477684237083392e+18,-73.85709246397684,-173.16034778302648,10.6052019999269,23.88146083348524,10.146855030803383,1.0
1.477684237092436e+18,45.97694884985561,147.68257479410306,-7.349357534487797,-29.96641280181523,-20.704641844098294,1.0
1.477684237099402e+18,-22.79091104593493,-106.16265569399924,4.788936183470955,29.681921540590565,21.242014218555035,1.0
1.477684237107518e+18,9.182745715016553,85.97958125642822,4.994402180774539,-24.640104243890107,-19.97760858168344,1.0
1.477684237115484e+18,6.8594004103045565,-56.12380386652151,-8.78761894996174,24.529468761270365,24.68751943052467,1.0
1.477684237124479e+18,-37.742507341277204,22.39578430209181,10.84227807451443,-23.375698607026234,-21.842606818283166,1.0
1.477684237131543e+18,43.116231163616526,-1.880803345951627,-14.19295298392873,20.151464360290937,25.509383066206077,1.0
1.477684237139481e+18,-65.4804053177151,-30.23509902439921,19.37701591124152,-17.796508935866463,-30.993742364091577,1.0
1.477684237147613e+18,80.30556104937034,56.70859142760896,-21.82680177964119,21.00493814396236,32.9377660060271,1.0
1.4776842371556662e+18,-98.51300178186645,-104.3134624960415,31.894631475822568,-15.157062179513824,-27.785313156000825,1.0
1.47768423716363e+18,88.52419749809508,94.22982776122072,-31.752385845210235,2.4181757204070813,20.79947221736742,1.0
1.477684237171815e+18,-133.53703707458726,-161.21171474089735,33.69640941643711,-12.438590159242677,-31.151793174768315,1.0
1.477684237179719e+18,129.11161745161442,164.5465845409623,-24.94040054375932,5.0734274446956205,26.01514536337887,1.0
1.477684237187667e+18,-148.5518536447017,-195.77740305035778,24.197562242705065,-7.444187978470711,-30.55120043361775,1.0
1.477684237195719e+18,144.6321962694054,195.0503697879455,-25.493578027566677,-0.3161014092146826,22.838326232569493,1.0
1.477684237204564e+18,-134.8330528170216,-199.649645154167,27.374381373517018,3.0977937254735814,-21.28942940518831,1.0
1.4776842372106819e+18,156.7388799383616,229.04707550424666,-26.25222136726033,-2.1178793498292263,28.354295749160087,1.0
1.477684237219629e+18,-123.0266654691431,-194.48138726549746,29.745141836575748,15.45735847937789,-4.804741292819,1.0
1.477684237227631e+18,155.58510982654022,248.1870154116106,-25.841289514062733,-5.610799819147216,22.411589340732494,1.0
1.477684237235788e+18,-81.90187313409666,-172.4649246686081,52.06190080404169,57.37240432332484,30.187683837765935,1.0
1.477684237242757e+18,157.60815879603123,259.8037418644607,-4.8363514408115895,7.539018422443336,28.370100787800773,1.0
1.477684237251851e+18,-105.07210586402104,-214.34836036456116,18.950279019407095,16.721764186958126,-1.4224563061207531,1.0
1.4776842372599841e+18,86.6750042930657,183.528473708362,-18.28646605298257,-28.05399937858609,-8.139611092885255,1.0
1.477684237266898e+18,-53.78465346659702,-149.42113243873115,9.43562680703565,29.06552383151182,18.191635679713443,1.0
1.477684237275811e+18,86.61178401829285,202.38392228379004,-17.48040752665178,-16.04214611118041,-5.105037663396854,1.0
1.477684237283842e+18,-31.926241553104585,-125.52386649589143,11.23740481836141,38.31148989200921,29.63450642466979,1.0
1.477684237291845e+18,19.076719576023134,105.04049568774384,6.005926633700268,-20.135659321648962,-13.513334908153587,1.0
1.47768423729999e+18,-36.035559766860146,-81.30128048486836,-10.74744763053666,23.517944308349783,13.260453794924084,1.0
1.4776842373068332e+18,-12.233124239715515,41.96246110129144,17.685873453251865,-17.43299234001722,-22.12709815022162,1.0
1.477684237314937e+18,62.793543410080936,-8.092195906250693,-8.566347984722254,24.05531668280138,32.463613998271896,1.0
1.477684237324028e+18,-23.75502032636937,14.935791214274339,9.862363698872647,-11.822192450158784,-22.206123484843626,1.0
1.477684237330993e+18,107.66413735596142,55.57062638271287,-6.116562116325155,25.05103609709028,40.729665612413726,1.0
1.477684237339099e+18,-63.078034671304955,-47.92097247764979,18.602567462199822,-13.228843646931493,-24.67171439188527,1.0
1.477684237347997e+18,128.2423385939448,124.27526603908552,-21.652946001038842,27.137305298926915,43.63779844993434,1.0
1.477684237356141e+18,-109.07078858808588,-106.32070643396348,18.539347236923287,-10.810667926524411,-31.863021257118763,1.0
1.4776842373631311e+18,126.69344172413636,150.05333532787557,-24.07112172144335,15.062231806244698,32.25814800096317,1.0
1.47768423737106e+18,-144.03160359896282,-182.4379239208091,32.44780881820749,0.3793217052050073,-27.3585762641664,1.0
1.47768423737997e+18,130.312802771284,178.59729189428256,-27.848533451986004,0.26868615187147565,19.02930435403682,1.0
