time,chan4_thumb,chan5_index,chan6_middle,chan7_ring,chan8_pinky,label
1.4776843803505572e+18,-20.056633930453707,-143.00427404375682,16.310832333765674,28.370100787800773,29.002303535524067,1.0
1.477684380358761e+18,-11.932827904494072,112.75336991707607,-3.856437065169807,-33.50674855676297,-31.973656739738505,1.0
1.4776843803655378e+18,39.54428533138757,-56.31346467669484,2.0072438672094837,21.226209109200557,35.27691639181217,1.0
1.477684380373583e+18,-66.41290446429878,24.877180297270446,12.264734380637755,-25.30391718910616,-39.30720923558433,1.0
1.477684380382731e+18,85.66347981185551,36.09878004870334,-8.692788505981397,22.000657544105415,42.721104370275164,1.0
1.477684380389791e+18,-116.94171348667176,-50.67105466005616,13.908461651995422,-26.56832279768992,-45.58182209186986,1.0
1.477684380397795e+18,135.29139984977988,117.09976419128039,-20.957522957327797,15.488968676868074,44.886399048158815,1.0
1.47768438040665e+18,-151.5706220284781,-150.40104684265947,42.10470673190249,-10.621007095134244,-41.74119006533945,1.0
1.477684380414747e+18,173.6819150622741,224.62165591662946,-38.37471018799182,0.5057622406048502,39.00691293571769,1.0
1.477684380421767e+18,-186.21533563013878,-233.7095712088806,52.97859495440951,-1.801777983039216,-40.524199685818786,1.0
1.477684380429795e+18,198.48007001077542,294.6697264950001,-50.0862670848248,-11.269014966352714,34.376027421503615,1.0
1.477684380438744e+18,-206.84095208304086,-296.55052983388003,56.23443927842875,5.310503547568408,-30.48798020834379,1.0
1.477684380445771e+18,206.3193847684394,336.69540782156673,-57.40401447131743,-21.32103953196728,27.611457448109693,1.0
1.477684380453799e+18,-209.29073794436906,-322.5182599611287,58.87388603478396,9.166940641020902,-30.01382805916101,1.0
1.47768438046182e+18,208.23179824824066,376.5241844141788,-54.021729555330396,-20.67303166074881,25.76226417943558,1.0
1.477684380469795e+18,-198.27460409831988,-355.1241195334437,68.76785995235784,22.74349583808803,-15.852485223219725,1.0
1.477684380477797e+18,199.4441792841387,363.42178132386596,-50.19690256744197,-32.1949277403336,8.550542875369064,1.0
1.477684380485831e+18,-186.12050521444468,-344.67696821691436,52.852154291727935,20.720446868596994,-7.064866343974348,1.0
1.4776843804947702e+18,162.90285726960224,345.6568825572031,-52.31478191727376,-37.094499470060015,2.513006164384851,1.0
1.477684380501827e+18,-141.47118224087419,-317.8399592178541,51.31906250299258,24.497858620351984,5.389528924618947,1.0
1.477684380509697e+18,121.09844691534553,308.7204337846807,-40.4925895378262,-35.89331414331945,-7.602238718428516,1.0
1.4776843805178598e+18,-98.78168796909402,-257.25912562279507,35.340136687794775,27.848533473199627,11.22159970900822,1.0
1.4776843805248479e+18,78.48797799233418,244.03028196879515,-23.549554385631154,-38.042803669426526,-16.421467745671627,1.0
1.477684380533856e+18,-51.287452397422896,-185.86762408707094,23.628579790966953,31.246623540965803,25.0194258783839,1.0
1.47768438054185e+18,23.201842870845983,156.6914647305147,-8.629568280704861,-36.38327131699964,-30.408954803002846,1.0
1.477684380549886e+18,0.33190647614239616,-99.28745021677003,7.096476421253149,22.869936401775703,28.65459204902544,1.0
1.477684380557899e+18,-25.33552733002808,83.92492210358834,2.6236416470045936,-31.199208333118907,-39.35462449293011,1.0
1.477684380565801e+18,55.63384666455574,-28.417515995648316,3.208429208093324,28.322685579953873,42.80012977561096,1.0
1.4776843805739592e+18,-91.76423686125216,-8.629568266564805,1.2327954888764303,-39.11754843955106,-56.234439349137396,1.0
1.477684380580859e+18,82.2495846771642,49.01152230762927,-39.84458168074971,-11.585116368498333,14.572274618425094,1.0
1.477684380589879e+18,-180.08296844689139,-149.75303896437129,-19.23477028063176,-69.44747790792933,-94.2614379092133,1.0
1.4776843805979791e+18,137.1880082555847,156.78629514620914,-42.16792695717903,2.16529460010337,36.889033515177246,1.0
1.477684380604913e+18,-158.84095425662258,-170.3944604841985,44.586102677586105,-9.925584008998527,-43.49555281932458,1.0
1.477684380613012e+18,182.2324579729988,247.444177103486,-44.902204086800786,-3.7299965368377417,41.140597394900105,1.0
1.477684380622022e+18,-186.38919140167255,-254.12972174225663,59.45867366658133,2.892327820089691,-31.87882636646938,1.0
1.4776843806300408e+18,201.30917754902177,305.08526767060846,-53.95850925934522,-12.406980004177166,32.827130594123716,1.0
1.4776843806370488e+18,-213.87420825780802,-302.9041680035791,57.67270069390269,9.372406553476427,-30.013828059163583,1.0
1.477684380644947e+18,214.37997050548435,339.69837113841817,-57.16693846743854,-18.23905086634672,27.137305298926915,1.0
1.477684380653994e+18,-205.38688563599786,-338.67104158321155,72.10272968171289,18.065195094812147,-22.30095385811018,1.0
1.477684380661087e+18,200.69277981872617,375.27558387959135,-66.74481090508652,-27.390186440441674,12.16990393665484,1.0
1.4776843806690322e+18,-197.7056215758712,-337.5804917461617,59.75896996645054,28.30688050595758,-11.727362006181014,1.0
1.4776843806780132e+18,188.45965558608214,358.1903031250673,-48.837666557308964,-32.05268211679033,9.419821768396249,1.0
